id,title,type,release_year,runtime,genres,production_countries,imdb_score,imdb_votes,tmdb_popularity,tmdb_score
ts329700,Life After Death with Tyler Henry,SHOW,2022,43,reality,US,5.9,913.0,2.222,5.5
ts349921,That’s My Time with David Letterman,SHOW,2022,18,comedy,US,6.7,140.0,1.868,7.0
ts270405,Pretend It's a City,SHOW,2021,29,"comedy, documentation",US,8.1,7296.0,3.576,7.6
tm1166020,The Takedown,MOVIE,2022,119,"action, comedy, crime, drama",FR,5.7,5948.0,312.312,6.0
ts192196,Q-Force,SHOW,2021,27,"animation, action, comedy, crime, fantasy, scifi",US,6.3,5294.0,10.637,7.2
tm897466,The Summit of the Gods,MOVIE,2021,95,"animation, thriller, drama, sport, history","LU, FR",7.5,5485.0,8.906,7.9
tm1093099,Love Hard,MOVIE,2021,104,"romance, comedy",US,6.3,49784.0,24.112,7.1
tm1207094,Pete Davidson Presents: The Best Friends,MOVIE,2022,58,"comedy, documentation",US,4.7,569.0,3.503,7.0
ts297247,That Girl Lay Lay,SHOW,2021,22,comedy,US,3.6,254.0,5.946,9.5
tm465421,The Pirates: The Last Royal Treasure,MOVIE,2022,126,"action, comedy, history",KR,6.0,3367.0,94.042,6.6
ts271604,Blue Period,SHOW,2021,25,"animation, drama",JP,7.7,1956.0,8.106,7.7
ts341767,Kotaro Lives Alone,SHOW,2022,27,"animation, drama, comedy",JP,8.4,2281.0,13.897,6.9
ts288744,The Sound of Magic,SHOW,2022,69,"scifi, drama, fantasy, music",KR,7.7,2783.0,117.687,7.5
tm1038327,Beckett,MOVIE,2021,109,"crime, thriller, action, drama","IT, BR",5.6,25703.0,86.212,6.3
tm1131382,Jim Gaffigan: Comedy Monster,MOVIE,2021,70,comedy,,6.8,1658.0,3.435,6.7
tm922429,The Block Island Sound,MOVIE,2021,98,"scifi, horror, thriller",US,5.3,7778.0,8.983,5.3
ts273485,Baki Hanma,SHOW,2021,25,"animation, action, drama, sport, thriller",JP,6.6,1685.0,211.093,8.049
tm1020820,Night Teeth,MOVIE,2021,107,"crime, drama, fantasy, horror, thriller, comedy, action","GB, US",5.6,17526.0,68.073,6.5
ts290643,Super Crooks,SHOW,2021,30,"action, crime, fantasy, scifi, drama, animation",JP,7.1,2254.0,6.317,7.2
tm993670,Cosmic Sin,MOVIE,2021,88,"action, scifi",US,2.5,12517.0,98.432,4.2
tm1198388,Cyber Hell: Exposing an Internet Horror,MOVIE,2022,105,"documentation, crime",KR,6.5,1407.0,186.89,7.1
ts313646,"Mom, Don't Do That!",SHOW,2022,53,"comedy, drama, romance",TW,6.5,87.0,116.074,9.0
tm1038363,America: The Motion Picture,MOVIE,2021,98,"action, animation, war, comedy, fantasy, history, scifi",US,5.6,6349.0,68.439,5.8
tm1048678,Like A Rolling Stone: The Life & Times of Ben Fong-Torres,MOVIE,2021,102,documentation,US,7.3,233.0,1.706,10.0
tm1073510,SAS: Red Notice,MOVIE,2021,124,"thriller, action, drama","GB, HU, NL, CH",5.2,18190.0,89.579,5.9
ts271867,Vincenzo,SHOW,2021,81,"action, drama, comedy, crime, romance",KR,8.4,16358.0,50.764,8.8
tm1158704,Tyler Perry's A Madea Homecoming,MOVIE,2022,105,"comedy, drama, romance",US,5.6,3697.0,68.483,6.7
tm863351,The God Committee,MOVIE,2021,98,"drama, thriller",US,5.8,3964.0,13.632,7.1
tm1020073,Thunder Force,MOVIE,2021,107,"scifi, comedy, fantasy, action",US,4.4,41508.0,47.631,5.7
ts288087,Sophie: A Murder in West Cork,SHOW,2021,55,"documentation, crime, thriller, history",GB,6.8,5234.0,6.016,6.5
tm1121707,Dangerous Liaisons,MOVIE,2022,109,"romance, drama",FR,3.9,1040.0,81.133,5.375
ts314742,He-Man and the Masters of the Universe,SHOW,2021,25,"animation, action, comedy, drama, family, fantasy, scifi",US,5.8,1679.0,22.627,7.078
tm1038344,Awake,MOVIE,2021,96,"drama, scifi, thriller, action",US,4.9,21498.0,89.154,6.0
tm1207098,Amy Schumer Presents: Parental Advisory,MOVIE,2022,57,"comedy, documentation",,3.8,581.0,3.269,4.8
ts333834,The Ultimatum: Marry or Move On,SHOW,2022,49,reality,US,5.4,1759.0,2.696,6.2
ts237972,Katla,SHOW,2021,46,"drama, thriller, scifi",IS,7.0,13472.0,52.807,7.2
ts262246,The Last Bus,SHOW,2022,35,"scifi, comedy, drama, family, fantasy",GB,5.0,590.0,3.658,8.2
tm1080252,7 Prisoners,MOVIE,2021,93,"drama, crime",BR,7.1,6877.0,95.706,7.1
ts313668,Tear Along the Dotted Line,SHOW,2021,19,"drama, comedy, animation",IT,8.7,8053.0,24.559,8.3
tm1028298,He's All That,MOVIE,2021,91,"comedy, romance",US,4.3,24253.0,79.838,6.8
tm977704,Robin Robin,MOVIE,2021,30,"animation, action, family, music, comedy",GB,7.2,1533.0,46.42,7.1
tm813078,Prayers for the Stolen,MOVIE,2021,110,drama,"BR, DE, QA, MX, US, CH, AR",7.3,1729.0,16.208,7.8
tm1150872,Aziz Ansari: Nightclub Comedian,MOVIE,2022,29,comedy,US,7.0,2235.0,3.061,6.7
tm1195561,Kuttavum Shikshayum,MOVIE,2022,136,"crime, drama, thriller, action",IN,6.2,610.0,3.096,8.5
ts104499,Trese,SHOW,2021,29,"horror, scifi, thriller, action, crime, fantasy, animation",PH,7.0,3803.0,20.878,7.4
ts321966,WWII in Color: Road to Victory,SHOW,2021,51,"documentation, war, history",GB,8.2,1684.0,8.514,7.9
tm1180123,The House,MOVIE,2022,31,"thriller, animation, comedy, drama, horror, fantasy",GB,6.9,9535.0,8.347,7.0
tm1141923,The Royal Treatment,MOVIE,2022,96,"romance, comedy, family",US,5.2,8803.0,83.831,6.747
tm673809,Schumacher,MOVIE,2021,112,"sport, documentation",DE,7.4,22280.0,14.35,7.4
tm1110150,There's Someone Inside Your House,MOVIE,2021,96,"horror, thriller",US,4.8,15380.0,79.807,5.6
ts315611,Animal,SHOW,2021,46,documentation,"US, BR",7.9,1181.0,4.822,8.5
tm858869,Stowaway,MOVIE,2021,117,"thriller, action, scifi, drama","DE, US",5.6,45090.0,23.376,5.875
ts297483,Hometown Cha-Cha-Cha,SHOW,2021,78,"comedy, romance, drama",KR,8.4,11060.0,40.151,8.2
tm1165219,Ali Wong: Don Wong,MOVIE,2022,59,comedy,US,6.5,2352.0,6.125,6.9
tm1132176,Jimmy Carr: His Dark Material,MOVIE,2021,59,comedy,GB,7.1,4775.0,4.254,6.6
ts269676,History of Swear Words,SHOW,2021,21,"documentation, comedy",US,6.4,4877.0,5.6,7.0
ts304058,Ganglands,SHOW,2021,46,"action, crime, drama, thriller",FR,7.0,2553.0,39.002,7.3
tm1229007,Paul Virzi: Nocturnal Admissions,MOVIE,2022,65,comedy,,7.1,132.0,4.526,5.8
tm898614,Sweet Girl,MOVIE,2021,110,"action, drama, thriller",US,5.5,31312.0,106.627,6.7
ts273100,DOTA: Dragon's Blood,SHOW,2021,26,"scifi, action, animation, fantasy, thriller",US,7.8,17848.0,29.69,8.0
tm1086874,Minnal Murali,MOVIE,2021,158,"comedy, action, drama, fantasy, scifi",IN,8.1,24681.0,68.032,7.2
ts222864,Falling Into Your Smile,SHOW,2021,44,"drama, comedy, romance",CN,8.4,2267.0,39.102,9.0
ts265991,The Cook of Castamar,SHOW,2021,55,drama,ES,7.4,3807.0,11.161,7.1
ts256311,High-Rise Invasion,SHOW,2021,26,"thriller, action, animation, horror, scifi",JP,6.6,2575.0,37.817,8.4
tm1018890,Seaspiracy,MOVIE,2021,89,documentation,US,8.1,30307.0,7.09,7.9
tm996676,Viraata Parvam,MOVIE,2022,150,"romance, action, drama",IN,8.0,2343.0,4.78,5.0
ts331680,Making Fun,SHOW,2022,41,reality,US,7.1,602.0,5.137,7.0
tm1210379,Collision,MOVIE,2022,99,"drama, crime, thriller",ZA,3.9,886.0,1194.149,5.946
tm1188818,Operation Romeo,MOVIE,2022,135,"drama, thriller",IN,6.2,642.0,3.913,5.3
ts244930,Angry Birds: Summer Madness,SHOW,2022,14,"action, comedy, family, fantasy, animation",US,5.8,620.0,17.106,7.3
tm888243,Pray Away,MOVIE,2021,101,documentation,US,6.5,2888.0,10.176,7.0
tm1018427,Moxie,MOVIE,2021,111,"music, comedy, drama",US,6.7,24720.0,20.59,7.431
ts305264,School of Chocolate,SHOW,2021,40,reality,US,7.6,1721.0,2.468,7.2
tm434625,Wish Dragon,MOVIE,2021,99,"fantasy, animation, family, comedy, romance","US, CN",7.2,25743.0,135.036,8.047
tm1185687,Silverton Siege,MOVIE,2022,100,"action, crime, drama, thriller",ZA,6.2,3434.0,230.111,6.5
tm1221280,Jaadugar,MOVIE,2022,167,"drama, fantasy, romance, sport, comedy",IN,7.3,2563.0,27.48,6.2
tm1038369,Good on Paper,MOVIE,2021,92,"comedy, romance",US,5.6,11987.0,14.843,5.7
tm863823,Finding ʻOhana,MOVIE,2021,123,"action, comedy, family",US,6.1,10056.0,50.07,6.5
tm912100,Bruised,MOVIE,2021,129,"drama, sport, thriller","GB, US",6.1,14293.0,29.914,7.0
tm999817,Green Snake,MOVIE,2021,131,"fantasy, animation, action",CN,6.8,2348.0,15.949,8.5
tm1131061,Hilda and the Mountain King,MOVIE,2021,85,"fantasy, family, animation, comedy, drama","CA, GB",7.7,2408.0,67.409,7.6
ts312984,Our Blues,SHOW,2022,66,drama,KR,8.5,1150.0,23.177,8.8
ts352579,As the Crow Flies,SHOW,2022,46,"drama, comedy",TR,6.3,3039.0,7.481,7.9
ts311791,The Raincoat Killer: Chasing a Predator in Korea,SHOW,2021,48,"documentation, crime, history",KR,6.4,2172.0,18.734,6.5
ts304053,Countdown: Inspiration4 Mission to Space,SHOW,2021,50,documentation,US,7.9,1857.0,6.054,6.7
tm1096775,Procession,MOVIE,2021,118,documentation,US,7.2,1148.0,6.708,5.8
tm1066826,Diana: The Musical,MOVIE,2021,117,"history, music, romance, drama",US,4.2,1266.0,5.117,6.1
tm1161601,Ben & Jody,MOVIE,2022,114,"action, thriller, drama, fantasy",ID,5.4,222.0,5.486,5.7
ts271025,Bling Empire,SHOW,2021,37,reality,US,5.8,3052.0,7.476,8.2
tm1108648,The Wasteland,MOVIE,2022,91,"thriller, horror, drama",ES,4.6,3993.0,13.072,4.9
tm1185421,David Spade: Nothing Personal,MOVIE,2022,66,"comedy, documentation",,5.8,697.0,2.527,5.7
ts329885,Standing Up,SHOW,2022,47,"comedy, drama",FR,7.4,939.0,1.854,5.6
tm1074764,Shiny_Flakes: The Teenage Drug Lord,MOVIE,2021,96,"documentation, crime",DE,7.3,4699.0,10.72,7.8
ts306203,Monsters Inside: The 24 Faces of Billy Milligan,SHOW,2021,61,"documentation, crime",,6.2,3397.0,16.88,7.2
ts291718,Pretty Smart,SHOW,2021,24,"comedy, drama, romance",US,5.8,4451.0,8.866,6.9
ts271321,Beyond Evil,SHOW,2021,66,"crime, thriller, drama",KR,8.1,3010.0,16.207,8.4
ts319412,Forecasting Love and Weather,SHOW,2022,66,"drama, romance",KR,7.1,1617.0,13.284,8.7
tm999927,A Cop Movie,MOVIE,2021,107,"drama, crime, thriller, documentation, action",MX,7.0,1739.0,10.354,7.3
ts287294,"Money, Explained",SHOW,2021,23,documentation,US,6.9,2223.0,14.952,7.6
ts311915,Rebelde,SHOW,2022,40,"drama, romance, family, comedy, music",MX,6.2,2492.0,138.589,7.455
tm1082314,Untold: Malice at the Palace,MOVIE,2021,69,"crime, documentation, sport",US,7.5,7699.0,8.49,7.0
ts307925,On the Verge,SHOW,2021,32,"comedy, drama",FR,6.4,2961.0,8.188,5.2
ts272463,Colin in Black & White,SHOW,2021,32,"drama, sport",US,5.5,7282.0,29.999,6.682
tm1106212,Photocopier,MOVIE,2021,130,"drama, thriller, crime",ID,6.7,3010.0,54.805,7.007
ts313781,The Club,SHOW,2021,47,"drama, comedy",TR,7.9,7810.0,8.116,7.2
tm1087956,Afterlife of the Party,MOVIE,2021,109,"fantasy, romance, comedy, drama",US,5.8,8728.0,28.436,6.9
ts246073,Tribes of Europa,SHOW,2021,47,"scifi, drama, action, fantasy",DE,6.7,12043.0,37.998,7.179
tm1019885,F3: Fun and Frustration,MOVIE,2022,148,"comedy, romance, family",IN,5.5,1199.0,11.729,6.0
ts321614,Blippi Wonders,SHOW,2021,7,animation,US,5.1,21.0,1.557,7.0
ts250092,Shaman King,SHOW,2021,25,"comedy, fantasy, animation, action, scifi",JP,6.9,1728.0,56.636,8.3
ts303513,42 Days of Darkness,SHOW,2022,46,"drama, thriller, crime",CL,6.5,1040.0,6.233,5.9
tm1219787,Stand Out: An LGBTQ+ Celebration,MOVIE,2022,96,"comedy, documentation",,5.9,569.0,4.736,5.5
ts344043,Welcome to Wedding Hell,SHOW,2022,37,"drama, romance",KR,6.9,89.0,4.417,9.0
ts317078,The Journalist,SHOW,2022,51,"crime, drama, thriller",JP,7.0,608.0,6.078,8.1
tm1219831,Dirty Daddy: The Bob Saget Tribute,MOVIE,2022,83,comedy,US,6.6,422.0,6.328,5.8
ts315041,Bulgasal: Immortal Souls,SHOW,2021,71,"scifi, action, drama, fantasy, thriller",KR,7.3,2063.0,10.958,8.1
ts289620,House of Secrets: The Burari Deaths,SHOW,2021,45,"history, documentation, crime",IN,7.4,9944.0,7.749,7.6
tm1042481,Riverdance: The Animated Adventure,MOVIE,2021,86,"animation, comedy, fantasy",CA,5.4,1815.0,113.987,5.7
ts343492,Thermae Romae Novae,SHOW,2022,29,"comedy, animation, fantasy, history",JP,7.0,749.0,1.915,7.6
tm1167440,My Best Friend Anne Frank,MOVIE,2021,103,drama,NL,6.2,4035.0,14.03,6.6
tm1195032,Thar,MOVIE,2022,108,"action, thriller, drama, crime, western",IN,6.1,4703.0,4.937,6.8
ts297846,An astrological guide for broken hearts,SHOW,2021,34,"romance, comedy",IT,7.1,3034.0,8.058,7.0
ts220196,Centaurworld,SHOW,2021,29,"scifi, action, animation, comedy, family, fantasy",US,7.6,2045.0,9.038,7.6
tm1177856,Without Saying Goodbye,MOVIE,2022,96,"romance, comedy","ES, PE",5.7,2446.0,93.966,7.2
tm1005109,Kingdom: Ashin of the North,MOVIE,2021,92,"fantasy, horror, thriller, action, drama",KR,7.2,4890.0,62.804,7.459
tm1144897,My Father's Violin,MOVIE,2022,112,"drama, music",TR,6.4,3216.0,31.324,8.0
ts319333,Tiger King: The Doc Antle Story,SHOW,2021,42,"crime, documentation",US,6.2,1564.0,4.16,6.5
tm1107063,Love and Leashes,MOVIE,2022,118,"comedy, romance",KR,6.3,4273.0,56.793,6.7
ts272366,Amend: The Fight for America,SHOW,2021,58,"war, documentation, history",US,7.8,1281.0,14.953,7.0
ts268102,Juvenile Justice,SHOW,2022,61,"drama, crime",KR,8.0,2633.0,63.286,8.2
ts220553,The Irregulars,SHOW,2021,53,"crime, drama, fantasy, thriller, scifi",GB,5.9,14927.0,10.125,7.5
ts288195,Invisible City,SHOW,2021,37,"thriller, drama, crime, fantasy",BR,7.7,18.0,10.14,7.1
tm1198745,Marmaduke,MOVIE,2022,88,"animation, comedy, family","CA, US",4.8,3394.0,185.553,5.905
tm1003261,Nate Bargatze: The Greatest Average American,MOVIE,2021,60,comedy,US,7.3,1360.0,1.881,7.1
tm1120902,The Privilege,MOVIE,2022,107,"scifi, thriller, drama, horror",DE,4.6,4293.0,101.24,5.0
ts317297,The Orbital Children,SHOW,2022,32,"scifi, animation, drama, fantasy",JP,6.4,564.0,11.016,7.6
tm998188,More the Merrier,MOVIE,2021,112,"romance, comedy",ES,5.4,3302.0,83.397,6.7
ts331439,My Little Pony: Make Your Mark,SHOW,2022,45,"comedy, scifi, music, animation, drama, family, fantasy",US,6.0,136.0,400.035,8.1
ts317522,Dig Deeper: The Disappearance of Birgit Meier,SHOW,2021,60,"crime, documentation",DE,7.3,1881.0,2.293,7.9
tm1047503,Trees of Peace,MOVIE,2021,97,drama,US,6.4,1104.0,118.558,7.3
ts29800,Surviving Death,SHOW,2021,54,"documentation, reality",US,6.1,2028.0,0.6,6.8
ts347762,Baby Fever,SHOW,2022,32,"drama, comedy, romance",DK,6.2,532.0,7.276,6.3
ts296563,Who Rules The World,SHOW,2022,42,"drama, fantasy, romance",CN,8.3,530.0,16.75,5.9
tm1138870,Badhaai Do,MOVIE,2022,147,"comedy, drama, crime",IN,7.1,16685.0,5.054,7.0
tm1207099,Jane Fonda & Lily Tomlin: Ladies Night Live,MOVIE,2022,60,"comedy, documentation",US,5.5,268.0,2.912,5.7
tm166973,Mixtape,MOVIE,2021,94,"comedy, family, drama, romance",US,6.6,3329.0,16.314,7.1
ts320502,Getting Curious with Jonathan Van Ness,SHOW,2022,26,"comedy, reality",US,6.8,741.0,2.01,7.7
ts286317,The Sons of Sam: A Descent Into Darkness,SHOW,2021,60,"crime, documentation, history",US,7.0,8500.0,10.533,7.3
ts301999,Open Your Eyes,SHOW,2021,47,"thriller, drama, scifi",PL,6.5,1464.0,14.064,7.2
tm1104532,Britney vs. Spears,MOVIE,2021,93,"documentation, music",US,6.4,6924.0,6.985,7.2
ts271593,Spycraft,SHOW,2021,34,documentation,US,6.7,2044.0,7.337,6.9
ts327074,Bullsh*t the Game Show,SHOW,2022,0,reality,US,6.1,750.0,1.125,7.2
tm1228963,Ranveer vs Wild with Bear Grylls,MOVIE,2022,70,documentation,IN,7.3,2024.0,9.73,6.0
tm1213009,Dear Friend,MOVIE,2022,118,"comedy, drama, romance",IN,5.9,251.0,2.299,5.5
tm1040671,Marilyn's Eyes,MOVIE,2021,110,"comedy, drama",IT,6.6,1396.0,6.821,6.8
tm1087932,Prey,MOVIE,2021,87,"drama, thriller",DE,4.3,7360.0,48.888,4.6
tm983668,Misha and the Wolves,MOVIE,2021,90,"documentation, drama","BE, GB, DE",6.7,2474.0,12.641,7.2
tm921206,The Kissing Booth 3,MOVIE,2021,112,"romance, comedy","ZA, GB, US",4.7,16307.0,93.277,7.1
ts268835,Sisyphus,SHOW,2021,71,"drama, thriller, action, scifi, fantasy",KR,7.0,3815.0,13.956,7.2
ts305263,Baking Impossible,SHOW,2021,49,reality,US,7.0,1114.0,4.722,6.3
tm319224,The Loud House Movie,MOVIE,2021,83,"comedy, action, family, animation, fantasy, drama, music, thriller",US,6.1,2027.0,88.011,7.6
ts301914,Inspector Koo,SHOW,2021,69,"comedy, drama, thriller, crime, action",KR,6.9,619.0,18.817,7.3
tm1087160,Fever Dream,MOVIE,2021,93,"drama, horror, thriller","CL, PE",5.4,1906.0,30.42,5.9
tm1045741,Blue Miracle,MOVIE,2021,95,"family, action, drama","MX, US",6.6,6778.0,17.953,7.6
tm855641,Home2Home,MOVIE,2022,110,"documentation, action, european",DE,7.9,136.0,1.908,7.0
ts308689,Misfit: The Series,SHOW,2021,24,comedy,NL,7.1,77.0,2.178,8.3
ts272939,The Lost Pirate Kingdom,SHOW,2021,43,"documentation, drama, history",US,6.6,2804.0,6.297,7.7
ts343251,Green Mothers' Club,SHOW,2022,70,"drama, thriller",KR,6.5,120.0,5.439,6.2
tm473502,83,MOVIE,2021,163,"drama, history, sport",IN,7.5,35093.0,10.441,7.0
ts308838,Bad Sport,SHOW,2021,68,"crime, documentation, sport",,7.3,2151.0,3.382,7.3
tm855075,Rurouni Kenshin: The Beginning,MOVIE,2021,138,"action, drama",JP,7.4,8273.0,124.417,7.8
tm1187913,Honeymoon With My Mother,MOVIE,2022,110,comedy,ES,5.8,2660.0,78.984,6.23
ts349845,Mr. Good: Cop or Crook?,SHOW,2022,51,"documentation, crime",NO,6.9,369.0,2.821,5.4
tm1134006,Death to 2021,MOVIE,2021,60,comedy,"GB, US",6.3,14529.0,8.126,6.0
tm881587,"Vengeance Is Mine, All Others Pay Cash",MOVIE,2021,114,"romance, drama, action, comedy",ID,7.0,559.0,2.51,7.8
ts349842,Rhythm + Flow France,SHOW,2022,42,"reality, music",FR,6.3,92.0,11.242,8.5
tm816591,The Getaway King,MOVIE,2021,100,"drama, action, comedy, crime",PL,6.5,1812.0,5.27,6.8
tm810504,Yaksha: Ruthless Operations,MOVIE,2022,125,"action, crime, thriller",KR,6.2,3146.0,332.936,6.2
tm983270,Outside the Wire,MOVIE,2021,116,"action, scifi, thriller, fantasy",US,5.4,42078.0,87.801,6.4
tm1201457,Civil: Ben Crump,MOVIE,2022,101,documentation,,5.4,170.0,23.162,10.0
ts317422,Saturday Morning All Star Hits!,SHOW,2021,23,"animation, comedy",US,7.5,948.0,2.598,6.3
tm982887,The Minimalists: Less Is Now,MOVIE,2021,53,documentation,US,5.9,4108.0,7.565,6.5
tm984155,The Devil Below,MOVIE,2021,89,"horror, thriller",US,4.2,4366.0,7.841,5.1
tm984204,The Seventh Day,MOVIE,2021,87,horror,US,4.5,4403.0,60.598,5.5
ts287328,Yasuke,SHOW,2021,29,"drama, action, scifi, animation, fantasy, thriller",US,6.2,5150.0,8.838,7.81
ts302489,Chicago Party Aunt,SHOW,2021,23,"animation, comedy",US,5.3,1488.0,4.25,6.5
ts304468,Thirty-Nine,SHOW,2022,73,"drama, romance",KR,7.9,150.0,6.647,9.4
ts108621,Sky Rojo,SHOW,2021,27,"drama, thriller, action, crime",ES,6.5,8706.0,39.825,7.7
ts307745,Money Heist: From Tokyo to Berlin,SHOW,2021,53,"documentation, crime, drama",ES,7.7,890.0,712.899,7.391
tm863919,Extinct,MOVIE,2021,85,"animation, comedy, family, action","CA, CN, US",5.4,2590.0,61.643,6.4
tm974195,The Fable: The Killer Who Doesn't Kill,MOVIE,2021,132,"action, comedy, thriller",JP,6.8,1486.0,5.818,6.9
tm858000,Rurouni Kenshin: The Final,MOVIE,2021,139,"drama, action",JP,7.2,8614.0,64.962,7.9
ts269493,Headspace Guide to Meditation,SHOW,2021,22,"documentation, animation",US,8.4,1568.0,4.774,7.7
tm1218547,Bruna Louise: Demolition,MOVIE,2022,65,"comedy, documentation",BR,4.5,51.0,2.735,6.4
ts287703,Mine,SHOW,2021,70,"thriller, drama",KR,7.7,1169.0,11.801,7.5
ts310376,"Sex, Love & Goop",SHOW,2021,35,"reality, comedy, romance",US,4.7,768.0,5.597,5.9
ts317612,Love is Blind: Japan,SHOW,2022,57,"reality, romance",JP,7.1,535.0,2.581,7.5
tm1057343,Prophetess,MOVIE,2021,144,"drama, comedy",,6.8,6.0,1.4,8.0
ts282291,Generation 56K,SHOW,2021,30,"drama, romance, comedy",IT,7.4,2427.0,5.375,7.3
tm860261,To All the Boys: Always and Forever,MOVIE,2021,115,"romance, comedy, drama",US,6.3,25191.0,53.199,7.7
ts258415,Elves,SHOW,2021,24,"thriller, family, drama, fantasy, horror, scifi",DK,5.5,4165.0,45.71,7.0
tm1106044,100 días con la Tata,MOVIE,2021,82,"documentation, family",,7.9,299.0,2.81,7.0
ts297675,Sexy Beasts,SHOW,2021,23,"reality, romance",,4.6,1133.0,36.721,5.9
tm1052498,Aileen Wuornos: American Boogeywoman,MOVIE,2021,85,"thriller, drama, horror",US,3.7,1538.0,6.83,5.4
tm1150256,Tall Girl 2,MOVIE,2022,97,"comedy, romance, drama, family",US,4.7,4356.0,52.544,5.8
ts310335,Insiders,SHOW,2021,46,reality,ES,4.2,742.0,4.397,6.9
ts301196,Top Secret UFO Projects: Declassified,SHOW,2021,44,documentation,GB,5.5,1426.0,22.071,7.3
ts250998,Dirty Lines,SHOW,2022,46,"drama, history",NL,7.4,1840.0,5.758,8.3
tm1102868,Nobody Sleeps in the Woods Tonight 2,MOVIE,2021,97,"horror, thriller, comedy",PL,3.9,3641.0,100.747,4.1
ts320426,Crime Scene: The Times Square Killer,SHOW,2021,49,"thriller, documentation, crime, history",US,6.5,3974.0,5.848,7.125
ts343427,Samurai Rabbit: The Usagi Chronicles,SHOW,2022,25,"animation, action, comedy, family, fantasy, scifi",US,6.5,407.0,5.716,6.7
ts243780,Sharkdog,SHOW,2021,23,"animation, comedy, family","SG, US",5.8,168.0,36.732,9.3
ts288005,"Nevertheless,",SHOW,2021,70,"drama, romance",KR,7.2,4939.0,47.096,8.0
tm872108,A Week Away,MOVIE,2021,94,"drama, family, romance",US,5.7,4608.0,30.453,7.0
ts246178,Eden,SHOW,2021,25,"animation, drama, scifi, reality, family, fantasy, action",JP,6.6,1159.0,11.578,7.0
ts283676,Last Chance U: Basketball,SHOW,2021,57,"documentation, sport",US,8.3,2531.0,9.485,7.7
tm1143898,Jana Gana Mana,MOVIE,2022,161,"drama, thriller, crime",IN,8.3,9167.0,6.712,7.9
ts215989,Snabba Cash,SHOW,2021,43,"crime, drama, thriller, action",SE,7.6,8380.0,6.964,7.1
tm1110389,Single All the Way,MOVIE,2021,99,"romance, comedy, drama",CA,6.1,15190.0,40.516,6.5
tm1031976,Dhamaka,MOVIE,2021,104,"thriller, crime, drama, action",IN,7.2,40263.0,72.416,7.3
ts308511,Back to 15,SHOW,2022,0,"drama, comedy",BR,6.6,662.0,5.829,6.3
tm1093287,The River Runner,MOVIE,2021,86,"documentation, action",,6.9,1667.0,2.283,6.7
tm362072,Monster,MOVIE,2021,98,"drama, crime","CA, US",6.5,5770.0,14.441,6.5
tm1120509,Never Back Down: Revolt,MOVIE,2021,89,"action, crime, drama, sport",US,4.0,535.0,81.744,6.6
ts320075,Aranyak,SHOW,2021,43,"thriller, drama, crime",IN,7.9,7629.0,4.389,7.7
ts280892,"Devotion, a Story of Love and Desire",SHOW,2022,40,"drama, romance",IT,6.4,1500.0,13.644,6.8
tm1091155,Untold: Breaking Point,MOVIE,2021,79,"documentation, sport",US,7.6,2490.0,5.385,8.0
tm1219931,Heart Parade,MOVIE,2022,108,"comedy, romance",PL,4.9,477.0,354.267,5.7
tm991351,Pelé,MOVIE,2021,108,"documentation, sport",GB,7.0,4256.0,19.653,7.5
