id,title,type,release_year,runtime,genres,production_countries,imdb_score,imdb_votes,tmdb_popularity,tmdb_score,actor_ids,director_ids
tm246175,The 101-Year-Old Man Who Skipped Out on the Bill and Disappeared,MOVIE,2016,108,"action, comedy, crime, european",SE,6.3,6023.0,7.299,6.4,"659840, 12161, 659842, 659843, 659841, 659845, 659812, 3463, 71818, 77964, 6287, 199312, 141843, 122010, 45601, 53799, 106153, 106154, 106155, 276137, 146605, 2097328, 106169, 227131, 14528, 328440, 659826, 659827, 136396, 5071, 1798010, 659809, 659810, 659811, 659832, 659813, 659814, 659815, 659816, 659817, 659818, 659819, 659820, 659821, 659822, 659823, 46704, 659825, 659824, 659835, 659828, 659829, 659830, 659831, 637688, 659833, 659834, 77179, 659836, 659837, 659838, 659839","106170, 120213"
ts38761,Another Miss Oh,SHOW,2016,69,"comedy, drama, family, fantasy, romance",KR,7.8,1866.0,17.289,8.2,"59297, 129153, 110122, 72779, 238155, 146159, 241756, 970098, 101651, 597010, 103772, 895736, 61563, 182524, 182525, 88191",255818
tm195764,6 Years,MOVIE,2015,84,"drama, romance",US,5.6,12441.0,7.652,5.4,"26854, 34471, 53736, 56648, 15975, 94455, 94456, 49598",56653
ts41154,Paquita Salas,SHOW,2016,22,"comedy, european",ES,8.0,3128.0,7.93,7.1,"105633, 120549, 72229, 367, 142576, 114801, 618897",
ts144323,Unnatural Selection,SHOW,2015,35,"reality, documentation, comedy",US,8.1,12.0,2.736,7.5,"1483106, 1483107, 1483108, 1483109, 1483110, 1377551, 664530",
tm233561,Shaun the Sheep: The Farmer's Llamas,MOVIE,2015,30,"comedy, family, animation",GB,6.8,1400.0,8.513,6.6,"24001, 58204, 937, 58199, 58200, 58201, 58202, 590684, 58206, 58207",58213
tm217939,Un + une,MOVIE,2015,115,"comedy, romance, drama, european",FR,6.2,2336.0,4.579,5.9,"104832, 48659, 68526, 658351, 658360, 658362, 658365, 658369, 31298, 67395, 658377, 658379, 618316, 658384, 618320, 618322, 998230, 658399, 658400, 658405, 40686, 4082, 268659, 19963, 42109",75659
tm200454,Ok Kanmani,MOVIE,2015,139,"romance, drama",IN,7.4,5877.0,4.318,6.8,"698464, 681252, 345381, 842791, 858698, 66315, 66316, 66317, 64203, 66319, 66318, 66320, 66322, 66321, 2172878",66323
tm266844,True Memoirs of an International Assassin,MOVIE,2016,98,"action, comedy, crime",US,5.9,22891.0,16.152,5.8,"23041, 29959, 1348361, 14602, 1348489, 48525, 919181, 1348623, 1348625, 2322, 1348630, 589206, 1348633, 1348635, 183067, 33693, 1348638, 6304, 5153, 1348515, 9127, 59435, 1348652, 206771, 23227, 11323, 806719, 22981, 1348551, 589137, 6485, 1265499, 1348451, 865256, 7279, 26226, 3443, 719097, 7420, 1348605, 1348607",11520
ts74929,H20: Mermaid Adventures,SHOW,2015,24,"animation, family, comedy, drama, fantasy, romance, european",FR,5.7,194.0,8.908,8.8,"752930, 119587, 135699, 1168661, 700157",769829
tm300713,High & Low The Movie,MOVIE,2016,129,action,JP,6.4,583.0,2.513,6.0,"1238405, 288776, 276233, 989708, 50702, 72848, 47505, 73234, 73235, 2219283, 164502, 1014554, 156835, 252968, 127658, 589994, 1686957, 953392, 628148, 408883, 140468, 281652, 281654, 177207, 1686836, 206905, 75705, 162484, 329916, 1612215, 2444857, 96963, 120517, 245062, 136010, 1812554, 75339, 667981, 53326, 1812301, 845008, 380115, 461398, 53336, 461400, 667995, 175068, 1812315, 167262, 898909, 901088, 898913, 855651, 170468, 292836, 64357, 196711, 603750, 286565, 68842, 169834, 162028, 1685989, 613492, 1545845, 749431, 700408",654537
ts38772,Dear My Friends,SHOW,2016,70,"comedy, drama",KR,8.2,366.0,4.766,8.0,"228609, 1889027, 952849, 167699, 103960, 926108, 6188, 903726, 6323, 110400, 110401, 106564, 2035149, 100815, 103760, 139873, 54511, 534255, 8561, 157042, 228466, 1425138, 104696",722189
tm240895,Strange Weather,MOVIE,2016,95,drama,US,6.0,1499.0,9.634,5.9,"215938, 31366, 102161, 4770, 304943, 76852, 4404, 8116, 11327, 22981, 158158, 158159, 158160, 158161, 82406, 6507, 608879, 8178, 627705, 206205",70945
ts52943,The Sound of Your Heart,SHOW,2016,26,"comedy, drama, animation",KR,8.2,1127.0,5.877,8.2,,
tm275800,The Lighthouse of the Orcas,MOVIE,2016,110,"drama, romance, european","AR, ES",6.7,3910.0,10.09,7.0,"161705, 335664, 746428, 746429, 746430, 746431, 746432, 746305, 237640, 19532, 139215, 288244, 50807, 746360, 746361, 746362, 746363, 746364, 746365",354236
ts86831,The Good Cop,SHOW,2015,28,"comedy, drama",IL,7.6,385.0,1.542,7.0,"535747, 357636, 194472, 1071241, 802797, 319124, 977561",
tm276430,Servant Of The People 2,MOVIE,2016,100,"comedy, family",UA,6.2,417.0,6.053,6.1,"236009, 595500, 874765, 211578, 184831",890460
tm224377,Heneral Luna,MOVIE,2015,118,"comedy, action, drama, history, war",PH,7.3,2132.0,3.448,7.8,"183947, 204824, 132762, 133274, 158876, 133277, 226718, 243105, 50475, 206514, 143411, 97721, 158916, 158917, 158918, 158919, 158921, 158922, 158924, 134349, 141140, 871510, 58840, 58843, 146910, 6371, 134500, 139878, 171501, 253041",133288
tm242755,Ordinary World,MOVIE,2016,86,"comedy, drama, family, music",US,5.5,3106.0,5.993,6.0,"99588, 24456, 288656, 923, 86940, 30113, 6693, 18089, 15921, 206389, 30135, 87096, 92218, 9021, 861124, 33097, 25553, 76501, 163310, 79089, 15739, 2174",117520
tm241998,Mohenjo Daro,MOVIE,2016,155,"action, drama, history, romance",IN,5.6,11693.0,8.73,6.5,"182880, 182881, 182882, 182883, 182884, 182885, 182886, 148078, 55476, 65977, 11646, 158271",68596
ts52988,Captive,SHOW,2016,63,"documentation, drama, european",US,6.8,742.0,4.18,6.8,,
tm208628,Dil Dhadakne Do,MOVIE,2015,170,"drama, family, romance, comedy",IN,7.0,17581.0,8.46,6.8,"2432640, 2432768, 1164034, 2282503, 383752, 2432522, 1587340, 69009, 2432538, 64539, 65820, 5410, 102949, 191145, 1250219, 2184235, 2432555, 74545, 2072497, 2432563, 745013, 65974, 2432696, 53946, 1340, 2432701, 938566, 1061191, 1350, 609096, 1404743, 2432712, 2432717, 1029329, 61013, 615516, 61021, 2432738, 2403944, 66027, 12022, 1095294",61028
ts41260,"Hello, My Twenties!",SHOW,2016,63,"comedy, drama, romance",KR,8.3,2161.0,14.835,7.3,"618919, 44201, 106125, 190768, 190899, 199732, 199735, 721336, 608633, 603098, 1630012, 105886",1268455
ts42089,Haters Back Off,SHOW,2016,29,"comedy, drama, family, romance",US,5.9,7274.0,7.102,6.4,"19297, 605347, 317738, 4025, 254397",
tm242646,Toro,MOVIE,2016,105,"drama, crime, thriller, action, european","FR, ES",5.9,3256.0,8.146,6.0,"30722, 46659, 200002, 2697, 129226, 207821, 207822, 49531, 72606",46669
ts38717,Good Morning Call,SHOW,2016,48,"comedy, drama, romance",JP,7.5,3161.0,15.259,7.3,"775328, 309088, 162338, 775331, 162030, 158418, 254677, 277021, 208158, 775327","254680, 254682"
tm242687,Riphagen the Untouchable,MOVIE,2016,132,"thriller, drama, war, european",NL,7.1,7800.0,8.67,6.5,"100352, 100353, 138884, 593029, 341764, 299531, 590224, 40337, 1366811, 158110, 1366815, 2055970, 690851, 1309219, 156984, 427448, 868804, 420039, 253004, 162902, 139736, 1366233, 117210, 139739, 163167, 365281, 97507, 205287, 42984, 46183, 46186, 166504, 211181, 317812, 404728, 404350",139743
tm208713,Gabbar Is Back,MOVIE,2015,130,"drama, action, crime, comedy",IN,7.1,24975.0,7.397,7.2,"48003, 48004, 141159, 1037000, 26954, 68971, 333390, 1145616, 1004048, 118806, 118807, 118808, 119833, 69116, 66871",118809
tm220317,Demetri Martin: Live (At The Time),MOVIE,2015,61,"comedy, documentation",US,7.4,2207.0,2.887,7.0,25508,66544
tm421855,4K Fireplace,MOVIE,2015,181,"family, reality",US,7.7,49.0,0.738,6.8,1044348,
ts21979,Spotless,SHOW,2015,58,"crime, comedy, drama, european",FR,7.7,3663.0,6.213,7.0,"3688, 41002, 42091, 25968",
tm267948,7 Years,MOVIE,2016,77,"drama, european",ES,6.7,4961.0,6.603,6.3,"211173, 82214, 1905766, 124169, 41593, 30235, 78364, 1905566",148331
ts42011,Cheer Squad,SHOW,2016,42,reality,CA,7.2,167.0,1.168,7.9,,
tm219817,Talvar,MOVIE,2015,132,"thriller, drama, crime",IN,8.1,34943.0,9.212,7.5,"639585, 4047, 4051, 64471, 64472, 64473, 64474, 64475, 64476, 64477, 64478, 64479",64480
tm201365,Brothers,MOVIE,2015,156,"family, action, drama, sport",IN,6.4,13003.0,5.554,6.6,"10209, 48003, 48004, 64748, 56781, 64558, 69009, 291826, 67347, 69491, 17852, 196319",64542
tm281182,Gabriel Iglesias: I'm Sorry for What I Said When I Was Hungry,MOVIE,2016,87,"comedy, documentation",US,7.4,2566.0,3.047,7.2,12024,65462
ts36741,Fartsa,SHOW,2015,60,"drama, crime",RU,6.7,197.0,2.722,7.2,"165889, 230659, 954118, 279952, 47899, 293410, 293411, 162981, 954155, 954156, 954286, 954162, 640181, 147894, 261178, 954170, 239549, 216783, 46031, 266833, 302294, 46297, 890460, 233317",201378
ts57705,The Paper,SHOW,2016,49,"drama, crime, action",HR,7.4,64.0,3.809,7.6,"486885, 165093, 297674, 728590, 728591, 9296, 661809, 183345, 703700, 204948, 325239, 191451",
tm233843,Pyaar Ka Punchnama 2,MOVIE,2015,159,"drama, romance, comedy",IN,7.3,15216.0,3.924,7.0,"62784, 382692, 67494, 928648, 1272430, 705104, 712950, 1272406, 966361, 1217723, 109501, 109502, 109503",304472
tm211461,Much Loved,MOVIE,2015,108,"drama, european","FR, MA",6.2,2772.0,5.794,6.0,"48232, 106674, 106675, 106676, 106677, 106678, 106679, 1154841",106680
ts42347,Word Party,SHOW,2016,13,"family, animation",US,5.5,352.0,2.382,8.3,"275237, 109159, 289064, 4781, 55090",
tm232710,A Second Chance,MOVIE,2015,130,"drama, romance, family, documentation, sport",PH,8.6,47.0,2.752,7.1,"70044, 212229, 140358, 134825, 183146, 141676, 138732, 1016622, 168347, 146907, 175831, 95321, 192474, 140443, 188059, 254718",141692
tm244638,Rebirth,MOVIE,2016,101,thriller,US,4.9,5290.0,8.68,4.7,"233344, 233345, 233346, 233347, 33172, 29845, 88478, 22437, 79485, 49706, 30123, 36140, 96429, 4018, 61106, 13238, 11972, 37071, 233335, 5986, 233328, 233329, 16242, 233330, 233331, 233332, 233333, 233334, 233336, 233337, 233338, 233339, 233340, 233341, 233342, 233343",28630
tm451222,Lang Tong,MOVIE,2015,83,thriller,SG,4.8,337.0,3.909,4.0,"273606, 1537254, 313228, 1537230, 1537264, 289681, 1537234, 768475, 180510",639336
tm195870,Manson Family Vacation,MOVIE,2015,85,"comedy, drama, thriller",US,5.8,2995.0,6.451,5.9,"7594, 9265, 65301, 65302, 65303, 65304, 65305",65306
ts83535,Popples,SHOW,2015,25,"family, animation","RU, US, FR",6.0,57.0,3.292,8.0,"27713, 1027, 55885, 63319, 3603, 51511, 1441434, 161148, 161150","2274562, 1323855"
tm221883,Gridlocked,MOVIE,2016,110,action,CA,5.8,4604.0,14.458,5.8,"34945, 11748, 103140, 13924, 20996, 124484, 55050, 17482, 3084, 4492, 9262, 232754, 19572, 23254, 46487, 79643, 47836",55054
ts127430,StoryBots Super Songs,SHOW,2016,21,"animation, family",US,8.7,170.0,0.6,9.0,,
tm239635,Jimmy Carr: Funny Business,MOVIE,2016,62,comedy,GB,7.2,4356.0,5.549,6.9,43187,43188
tm198496,Aziz Ansari: Live at Madison Square Garden,MOVIE,2015,58,comedy,US,6.6,3266.0,4.73,6.7,22297,22297
tm245102,The Next Skin,MOVIE,2016,100,"drama, thriller, european",ES,6.2,1820.0,5.453,5.8,"42561, 1758498, 93763, 755425, 236458, 25131, 205869, 182958, 191602, 43475, 178226, 1759158, 597783, 417976, 1759231","236456, 197923"
tm215054,Chris Tucker: Live,MOVIE,2015,92,"comedy, documentation",US,6.3,1955.0,5.362,6.0,5013,58431
tm271839,"Dana Carvey: Straight White Male, 60",MOVIE,2016,64,comedy,US,6.5,1528.0,2.747,6.3,5152,37676
tm245297,Justin Timberlake + The Tennessee Kids,MOVIE,2016,90,"music, documentation",US,7.6,2191.0,3.257,7.6,16720,19736
tm266629,Russell Peters: Almost Famous,MOVIE,2016,73,comedy,US,6.6,1905.0,2.156,6.6,16279,111117
ts42218,Sin senos sí hay paraíso,SHOW,2016,47,"action, drama, romance, crime",CO,6.5,554.0,243.868,7.5,"14436, 1277189, 967398, 1801801, 311370, 786222, 311470, 125232, 311473, 389396, 740984, 311388, 1797759",
tm220473,Colin Quinn: Unconstitutional,MOVIE,2015,55,comedy,US,7.1,478.0,2.333,6.9,17349,56729
tm245148,Jim Jefferies: Freedumb,MOVIE,2016,86,"comedy, documentation",US,7.7,5420.0,4.802,7.3,66093,159658
tm274053,Asperger's Are Us,MOVIE,2016,83,"documentation, comedy, drama",US,6.6,737.0,2.227,5.9,28793,406394
tm239762,Tony Robbins: I Am Not Your Guru,MOVIE,2016,115,documentation,US,6.6,4391.0,6.569,6.6,13450,53707
tm197503,Hunterrr,MOVIE,2015,141,"romance, drama, comedy",IN,7.0,6262.0,2.332,6.2,"639585, 712837, 725037, 67128, 67129, 67130, 53951",67131
tm201906,Belgica,MOVIE,2016,127,"drama, european","FR, BE",6.7,4519.0,4.889,5.9,"47123, 24096, 24099, 595516, 48984, 48985, 48986, 48987, 48988, 48989, 48990, 48991, 48992, 48993, 48994, 48995, 48996, 48997, 48998, 48999, 49000, 49001, 49002, 49003, 49004, 49006, 49007, 49008, 49009, 49010, 39678, 39679",24104
ts38769,Chelsea,SHOW,2016,52,comedy,US,6.0,2072.0,16.004,5.1,26206,
tm233344,Kapoor & Sons,MOVIE,2016,140,"drama, romance, comedy, family",IN,7.7,26130.0,8.129,7.0,"761601, 350781, 124772, 1310460, 802153, 64749, 56781, 1158799, 1158801, 147644, 1062354, 1158805, 62774, 1517879, 1158806, 761499, 63996, 74173",124773
tm240162,Udta Punjab,MOVIE,2016,148,"drama, action, crime",IN,7.7,30276.0,8.861,7.2,"66784, 138720, 378017, 813793, 48004, 642502, 409628, 841072, 881945, 1339, 63996, 138719",138721
tm211478,Tamasha,MOVIE,2015,139,"drama, comedy, romance",IN,7.3,27331.0,6.88,6.6,"61025, 211331, 208355, 67977, 992458, 236923, 249588, 249587, 1034741, 370519, 67163, 53150, 230783",53156
ts41294,Mossad 101,SHOW,2015,42,"action, drama",IL,6.7,649.0,5.022,5.9,"48896, 192587, 89016, 802803",
tm244758,Breaking the Bank,MOVIE,2016,106,comedy,GB,4.8,939.0,3.056,4.5,"7, 2823, 206731, 231307, 177426, 15763, 715156, 15768, 46233, 85913, 45605, 41894, 14378, 76207, 41904, 18481, 171057, 62387, 23870, 23998, 73150, 33086, 3910, 19150, 1871, 3279, 97108, 188251, 169948, 72545, 108132, 234213, 234214, 234215, 76005, 234216, 234217, 234219, 234218, 234220, 390632, 234221, 234222, 234225, 16114, 234226, 234223, 36469, 182901, 182903, 234224, 124921, 590065, 234228, 234229",43166
tm321189,All About Asado,MOVIE,2016,90,documentation,AR,6.5,579.0,1.802,6.1,,"164040, 164039"
ts41485,Vanished 46,SHOW,2016,63,"drama, action, scifi, crime, thriller",TR,8.2,4326.0,2.184,7.8,"183264, 175041, 730821, 64781, 183260, 183261, 183262, 183263",54031
tm245722,Chronically Metropolitan,MOVIE,2016,86,"comedy, drama",US,4.9,1525.0,3.964,5.3,"33029, 881286, 11528, 209545, 2321, 48414, 28840, 25769, 2002347, 133044, 33855, 47936, 25800, 224461, 16214, 30554, 67038, 769249, 225765, 92519, 239987, 239988, 239989, 32758, 239990, 239993",239991
ts53543,The Miracle,SHOW,2016,18,"drama, comedy, fantasy, music",KR,6.3,214.0,11.974,8.0,"228612, 958942, 105895, 1128888, 107710",958941
tm282915,Fate/Grand Order: First Order,MOVIE,2016,72,"action, fantasy, animation",JP,5.7,896.0,12.341,6.8,"60772, 12360, 204, 59887, 274, 249",804228
ts53149,White Nights,SHOW,2016,62,drama,KR,6.9,297.0,5.348,8.0,"38433, 71425, 101256, 94728, 106732, 45836, 182253, 105839, 361292, 239703, 6520",
ts83224,Toon,SHOW,2016,27,comedy,NL,7.6,892.0,2.503,8.2,"944481, 944582, 917095, 665672, 369416, 1029546, 757260, 396461, 631929, 993338",944486
tm232931,Hannibal Buress: Comedy Camisado,MOVIE,2016,67,comedy,US,6.6,1520.0,4.087,6.4,1074,66532
tm227922,Anjelah Johnson: Not Fancy,MOVIE,2015,63,"comedy, documentation",US,5.7,701.0,2.405,4.8,15382,66544
ts74917,72 Cutest Animals,SHOW,2016,27,documentation,AU,5.7,446.0,2.719,6.5,739859,
tm272854,Force 2,MOVIE,2016,123,"action, crime, thriller",IN,6.2,5550.0,5.209,6.6,"182883, 65000, 600008, 66826, 599880, 38636, 61710, 4049, 64508",65751
tm233015,Fitoor,MOVIE,2016,131,"romance, drama",IN,5.4,4840.0,5.517,5.8,"234306, 62777, 730407, 64201, 643851, 134545, 4051, 176564, 103221, 770068, 61017, 159967",172569
tm139590,Triumph in the Skies,MOVIE,2015,100,"comedy, drama, romance",HK,4.3,377.0,1.835,4.2,"158560, 234081, 21922, 627619, 36967, 41799, 61357, 257421, 72082, 83219, 253141, 253143, 253144, 253146, 137883","4465, 140373"
tm242422,In the Shadow of Iris,MOVIE,2016,99,"thriller, drama, crime, european",FR,6.1,4275.0,8.117,5.844,"183777, 676517, 676519, 410280, 61161, 1618122, 16686, 676567, 2841, 23420, 29758",61161
tm193211,Mucize,MOVIE,2015,136,"drama, comedy, romance, documentation, european",TR,7.6,12593.0,6.24,7.2,"240387, 853269, 1076119, 969881, 821531, 53290, 225072, 200241, 191671, 191672, 191673, 191674, 191675, 191676, 191677, 191678, 319295, 160959, 191679, 167749, 1277893, 821577, 818258, 135123, 200033, 790505, 907627, 235376, 1270001, 184563",53290
tm270555,The Ivory Game,MOVIE,2016,112,"documentation, european","AT, US",7.9,3243.0,3.919,7.6,693014,"190017, 413186"
tm236999,Our Lovers,MOVIE,2016,88,"romance, comedy, drama, european",ES,6.7,4228.0,17.857,7.2,"107552, 26754, 78, 163443, 24695, 72536, 208058, 11133",71174
ts42155,Home: Adventures with Tip & Oh,SHOW,2016,21,"comedy, scifi, animation, family, fantasy",US,6.0,604.0,6.585,7.0,"89697, 2279, 15720, 269589, 8988, 35807",
tm233570,Beauty and the Bestie,MOVIE,2015,119,"action, comedy, drama",PH,4.6,297.0,2.213,4.8,"184332, 224915, 176533, 193941, 140444, 18090, 202030, 143280, 239947, 143310, 250832, 250833, 250834, 198225, 250836, 250837, 250838, 250839, 250840, 250842, 250844, 157404, 250845, 169055, 250848, 250846, 250847, 162415, 176629, 206969",145934
ts55556,A Touch of Green,SHOW,2015,53,"drama, war",TW,8.4,341.0,4.43,9.2,"274305, 638595, 104419, 104421, 1107380, 138997, 638618, 175836",317824
tm233023,Tom Segura: Mostly Stories,MOVIE,2016,73,"comedy, documentation",US,7.5,3653.0,2.89,7.1,"871087, 66543","66544, 1363930"
ts41151,Hibana: Spark,SHOW,2016,53,drama,JP,7.9,846.0,2.29,7.8,"68842, 302283, 158642, 43058, 53335, 655639",
tm193388,Dhanak,MOVIE,2015,106,"drama, comedy",IN,7.9,3893.0,2.918,7.5,"69506, 67045, 1261352, 255067, 1261355, 180340, 255062, 255063, 251480, 255065, 255066, 255064, 163711",69224
tm234466,Jonah,MOVIE,2016,97,"drama, thriller, romance, family",BR,5.4,230.0,3.125,6.0,"256025, 65818, 1900575, 288930, 1044642, 307238, 597030, 794280, 679471, 105521, 139082, 855893, 145622, 855895, 88919, 855897, 855894, 855899, 855896, 855898, 1314539, 241404",256029
tm376111,Chocolate City: Vegas Strip,MOVIE,2016,89,drama,US,3.7,303.0,4.126,6.5,"995, 33071, 32879, 45585, 726964, 340791, 56600, 21529, 81435, 4702, 759487",67023
tm239769,I'll Sleep When I'm Dead,MOVIE,2016,82,documentation,US,6.6,1364.0,3.096,6.5,"1414177, 1960286, 145125, 145126, 298089, 5258, 166794, 1960361, 131597, 1960172, 144245, 607926, 144248, 8986, 330840, 86941, 263358",131598
ts43341,Atelier,SHOW,2015,69,"drama, documentation, comedy",JP,6.3,7.0,2.932,7.8,"332516, 228621, 101070, 191760, 160950",
tm207668,ABCD 2,MOVIE,2015,154,"music, drama",IN,5.4,6424.0,4.913,5.6,"111106, 147684, 38634, 64205, 56782, 253170, 64531, 164340, 164342, 339798, 279579, 164349",158267
ts54010,My Runway,SHOW,2016,24,"comedy, drama, fantasy, romance",KR,6.3,266.0,10.522,7.6,"726979, 144682, 728913, 239635, 103839",
tm228839,Ali Baba and the 7 Dwarfs,MOVIE,2015,114,"action, comedy, drama",TR,5.6,20155.0,3.728,5.2,"183566, 183567, 183568, 785491, 785332, 80724, 90900, 135128, 276348",80724
tm233366,Te3n,MOVIE,2016,136,"thriller, drama",IN,7.3,12816.0,10.676,6.9,"26948, 124583, 596618, 69229, 6958, 63664, 39605, 64478, 61023",235916
tm230524,"Chatô, The King of Brazil",MOVIE,2015,100,"drama, comedy, history",BR,5.4,19.0,2.234,5.1,"1024522, 432011, 5004, 960650, 692114, 324629, 735384, 419354, 1631773, 714407, 1669038, 340271, 809392, 839985, 680238, 218164, 397245, 217918, 47166, 47168, 47169, 47170, 47171, 47172, 47173, 47174, 47175, 161095, 47176, 992837, 142023, 797767, 499793, 1001811, 703190, 777441, 696037, 215280, 314097, 995313, 14323, 47167",47176
tm233157,The Guardian Brothers,MOVIE,2016,103,"animation, family, fantasy, comedy",CN,5.4,2121.0,16.724,5.8,"5154, 8292, 2540, 204782, 235183, 235184, 235186, 99028, 5429, 947894, 8117, 8956, 6716",235185
tm245042,Budhia Singh: Born to Run,MOVIE,2016,112,"drama, sport",IN,7.6,1503.0,1.495,6.1,"128498, 236147, 66872, 64475, 1833407",236149
ts55223,72 Dangerous Places to Live,SHOW,2016,45,documentation,AU,6.2,357.0,1.849,6.0,632026,
tm239947,Mercy,MOVIE,2016,82,"thriller, drama",US,4.1,3476.0,7.517,4.2,"86312, 28044, 214381, 15599, 51191, 2346037, 23030, 590486",19931
tm315345,City of Joy,MOVIE,2016,74,"documentation, thriller, war, crime, drama",CD,7.5,525.0,1.239,7.5,"662048, 662081, 662045, 184885",58003
tm239774,XOXO,MOVIE,2016,92,"music, drama",US,5.3,7021.0,16.887,6.0,"91144, 26917, 50469, 22959, 14512, 1075, 9657, 131642, 18107, 131641, 66237, 131646, 61, 131648, 11070, 101186, 131650, 131643, 131644, 131645, 131647, 131651, 131653, 131658, 131652, 131654, 131655, 131656, 131661, 131659, 131660, 131657, 123482, 129764, 31855, 662902",131651
tm270982,Layla M.,MOVIE,2016,98,"drama, european",NL,6.6,1722.0,2.458,6.5,"83458, 69798, 246415, 384815, 1408849, 756379, 44667, 756531, 755535, 755536, 755636, 755734, 592313, 606747, 756380",131816
tm233196,Jessica Darling's It List,MOVIE,2016,79,family,US,5.4,994.0,9.284,6.0,"235200, 6785, 235203, 21027, 235205, 95502, 120630, 120631, 120632, 120633, 120634, 120635, 106330",120636
tm246056,Garfunkel and Oates: Trying to be Special,MOVIE,2016,62,"comedy, music",US,7.3,919.0,3.186,7.4,"64482, 32731, 30123, 80830","172096, 32731"
tm311494,Slam,MOVIE,2016,100,"comedy, romance, drama, european",IT,6.1,1329.0,11.308,5.8,"343685, 15046, 673576, 673512, 262601, 44619, 54315, 645486, 283951, 164915, 21, 231516, 308254, 673599",345564
